,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
3543,TOBIAS SIMON,0.5157894736842106,79.0,0.5316455696202531,16.0,0.4375,R,M,GER,1991.0,187.44,90.56188997338066,35.0,0.7000713775874375,351.0,10.0,53.0,15.0,7.0,76.0
3544,TOM FAWCETT,0.3902439024390244,41.0,0.3902439024390244,0.0,0.0,U,M,USA,1995.0,187.53125,92.79249999999999,13.0,0.5985279357644697,325.0,12.0,45.0,9.0,10.0,70.0
3545,TOM JOMBY,0.2962962962962963,27.0,0.2962962962962963,0.0,0.0,R,M,FRA,1991.0,186.96153846153845,80.34210526315789,17.0,0.5894351464435147,191.0,9.0,49.0,13.0,6.0,74.0
3546,TOM KOCEVAR DESMAN,0.23529411764705882,17.0,0.23529411764705882,0.0,0.0,R,M,SLO,1990.0,184.0,95.70192307692308,11.0,0.6079447322970639,110.0,10.0,52.0,15.0,7.0,72.0
3547,TOMAS BERDYCH,0.631578947368421,152.0,0.631578947368421,0.0,0.0,R,M,CZE,1985.0,196.0,108.06696428571428,17.0,0.6669149288315127,839.0,5.0,52.0,15.0,7.0,73.0
3548,TOMAS LIPOVSEK PUCHES,0.4342105263157895,75.0,0.44,1.0,0.0,U,M,ARG,1993.0,184.5,145.07364341085272,5.0,0.5532794957652156,604.0,7.0,45.0,4.0,8.0,65.0
3549,TOMAS MACHAC,0.6705882352941176,21.0,0.6666666666666666,64.0,0.671875,R,M,CZE,2000.0,190.375,88.69893483709274,9.0,0.6343349147777192,455.0,4.0,53.0,12.0,7.0,68.0
3550,TOMAS MARTIN ETCHEVERRY,0.6371681415929203,20.0,0.4,93.0,0.6881720430107527,R,M,ARG,1999.0,184.5,108.067581300813,8.0,0.6387739265390585,627.0,3.0,51.0,7.0,6.0,66.0
3551,TOMAS PAPIK,0.42857142857142855,14.0,0.42857142857142855,0.0,0.0,U,M,CZE,1994.0,190.375,73.4375,11.0,0.6482525366403608,82.0,9.0,49.0,13.0,8.0,71.0
3553,TOMISLAV BRKIC,0.4112903225806452,122.0,0.4180327868852459,2.0,0.0,R,M,BIH,1990.0,182.5,93.25261885576148,9.0,0.6090276218279811,882.0,7.0,49.0,12.0,7.0,71.0
3554,TOMMY HAAS,0.29411764705882354,17.0,0.29411764705882354,0.0,0.0,R,M,GER,1978.0,188.0,101.46666666666667,10.0,0.6319290465631929,119.0,7.0,55.0,22.0,6.0,76.0
3555,TOMMY PAUL,0.6,195.0,0.6102564102564103,70.0,0.5714285714285714,R,M,USA,1997.0,185.0,95.68396226415095,10.0,0.6307520778430975,1601.0,6.0,52.0,9.0,7.0,69.0
3556,TOMMY ROBREDO,0.45977011494252873,153.0,0.49019607843137253,21.0,0.23809523809523808,R,M,ESP,1982.0,180.0,96.50186170212766,5.0,0.6033657680650821,1292.0,5.0,50.0,8.0,6.0,68.0
3557,TORI KINARD,0.4649122807017544,100.0,0.46,14.0,0.5,U,F,USA,1988.0,173.1818181818182,61.35957315187133,0.0,0.41559670225706175,968.0,8.0,34.0,2.0,5.0,36.0
3558,TOSHIHIDE MATSUI,0.35185185185185186,53.0,0.3584905660377358,1.0,0.0,R,M,JPN,1978.0,180.0,76.37293233082707,15.0,0.6058612440191388,321.0,10.0,48.0,14.0,7.0,73.0
3560,TRISTAN LAMASINE,0.527027027027027,229.0,0.5414847161572053,67.0,0.47761194029850745,R,M,FRA,1993.0,186.96153846153845,94.45064102564103,8.0,0.6209372637944066,1857.0,5.0,51.0,9.0,6.0,69.0
3561,TRISTAN SAMUEL WEISSBORN,0.23076923076923078,13.0,0.23076923076923078,0.0,0.0,L,M,AUT,1991.0,185.2,79.53333333333333,5.0,0.5754189944134078,104.0,11.0,46.0,12.0,11.0,73.0
3562,TRISTAN SCHOOLKATE,0.4166666666666667,5.0,0.6,7.0,0.2857142857142857,R,M,AUS,2001.0,187.07692307692307,99.38571428571429,10.0,0.6006637168141593,92.0,12.0,48.0,12.0,7.0,69.0
3563,TSUNG HUA YANG,0.4177215189873418,152.0,0.4342105263157895,6.0,0.0,R,M,TPE,1991.0,180.33333333333331,89.5800395256917,16.0,0.6080204622270942,1100.0,9.0,45.0,10.0,7.0,70.0
3564,TSVETANA PIRONKOVA,0.5306122448979592,68.0,0.4852941176470588,30.0,0.6333333333333333,R,F,BUL,1987.0,180.0,88.81605351170569,4.0,0.5707412419185085,763.0,4.0,48.0,6.0,8.0,62.0
3566,TUCKER VORSTER,0.4090909090909091,22.0,0.4090909090909091,0.0,0.0,U,M,RSA,1988.0,198.0,83.62820512820512,9.0,0.6189830508474576,124.0,7.0,53.0,18.0,10.0,75.0
3567,TUNG LIN WU,0.5228758169934641,110.0,0.5727272727272728,43.0,0.3953488372093023,R,M,TPE,1998.0,180.33333333333331,90.3513698630137,12.0,0.6327244461717839,866.0,5.0,52.0,14.0,6.0,69.0
3568,UGO HUMBERT,0.602803738317757,140.0,0.6214285714285714,74.0,0.5675675675675675,L,M,FRA,1998.0,188.0,106.2044231646147,16.0,0.6579525874873745,1264.0,6.0,52.0,12.0,6.0,71.0
3569,ULADZIMIR IGNATIK,0.46558704453441296,219.0,0.4748858447488584,28.0,0.39285714285714285,R,M,BLR,1990.0,194.5,96.12292490118577,15.0,0.6355737429228095,1456.0,5.0,48.0,12.0,6.0,71.0
3570,ULISES BLANCH,0.48226950354609927,78.0,0.46153846153846156,63.0,0.5079365079365079,R,M,USA,1998.0,187.53125,91.34387590652699,18.0,0.6430232558139535,811.0,8.0,51.0,14.0,8.0,74.0
3571,ULRIKKE EIKERI,0.5379061371841155,234.0,0.5641025641025641,43.0,0.3953488372093023,U,F,NOR,1993.0,172.13719297606002,63.353921979865774,0.0,0.43379746185069107,2033.0,3.0,38.0,3.0,6.0,43.0
3574,URSZULA RADWANSKA,0.5408805031446541,123.0,0.5284552845528455,36.0,0.5833333333333334,R,F,POL,1990.0,177.0,69.22387703090156,3.0,0.5303832116788321,1225.0,6.0,46.0,3.0,7.0,51.0
3575,USHNA SUHAIL,0.25,21.0,0.19047619047619047,3.0,0.6666666666666666,U,F,PAK,1993.0,172.13719297606002,62.611111111111114,2.0,0.39847715736040606,192.0,13.0,39.0,1.0,6.0,26.0
3576,USUE MAITANE ARCONADA,0.5247933884297521,197.0,0.5532994923857868,45.0,0.4,R,F,USA,1998.0,173.1818181818182,67.10914070523793,1.0,0.5154174573055028,2355.0,9.0,45.0,3.0,7.0,53.0
3578,VACLAV SAFRANEK,0.4240506329113924,147.0,0.43537414965986393,11.0,0.2727272727272727,R,M,CZE,1994.0,190.375,85.04223388551748,7.0,0.5965873372249664,1141.0,5.0,50.0,12.0,6.0,71.0
3579,VADYM URSU,0.4375,30.0,0.4666666666666667,2.0,0.0,R,M,UKR,1997.0,185.25,82.79761904761905,6.0,0.5403992395437263,261.0,14.0,45.0,6.0,9.0,63.0
3584,VALENTINA IVANOV,0.45714285714285713,31.0,0.41935483870967744,4.0,0.75,U,F,NZL,2001.0,174.0,62.35361842105263,2.0,0.5332741792369121,280.0,12.0,40.0,1.0,3.0,15.0
3588,VALENTINI GRAMMATIKOPOULOU,0.5701219512195121,256.0,0.5703125,72.0,0.5694444444444444,U,F,GRE,1997.0,177.0,67.24193120188113,1.0,0.5239727441668387,2909.0,7.0,42.0,3.0,6.0,45.0
3589,VALENTYNA IVAKHNENKO,0.5527426160337553,219.0,0.5753424657534246,18.0,0.2777777777777778,R,F,UKR,1993.0,173.75,65.25770560276537,0.0,0.45932161730367455,1922.0,10.0,33.0,3.0,7.0,48.0
3591,VALERIA GORLATS,0.425531914893617,31.0,0.3225806451612903,16.0,0.625,R,F,EST,1998.0,177.5,62.3,12.0,0.5588779284833539,494.0,7.0,49.0,1.0,4.0,22.0
3595,VALERIA SAVINYKH,0.5617529880478087,195.0,0.5846153846153846,56.0,0.48214285714285715,R,F,RUS,1991.0,165.3125,67.26976144422952,3.0,0.6039069232979029,2174.0,5.0,46.0,4.0,7.0,46.0
3596,VALERIA SOLOVIEVA,0.6216216216216216,74.0,0.6216216216216216,0.0,0.0,R,F,RUS,1992.0,165.3125,63.72826086956522,0.0,0.4525869103966052,716.0,4.0,36.0,3.0,6.0,38.0
3600,VALERIYA OLYANOVSKAYA,0.6808510638297872,27.0,0.7037037037037037,67.0,0.6716417910447762,U,F,RUS,2001.0,165.3125,60.78333333333333,0.0,0.18606348048157606,240.0,2.0,23.0,1.0,2.0,14.0
3601,VALERIYA POGREBNYAK,0.26666666666666666,60.0,0.26666666666666666,0.0,0.0,U,F,RUS,1998.0,165.3125,60.0,0.0,0.15453915453915454,482.0,7.0,11.0,1.0,3.0,16.0
3602,VALERIYA STRAKHOVA,0.461038961038961,239.0,0.47280334728033474,69.0,0.42028985507246375,U,F,UKR,1995.0,173.75,60.33030714406924,2.0,0.363367597562085,2200.0,7.0,25.0,2.0,5.0,33.0
3606,VANDA LUKACS,0.5844155844155844,184.0,0.5815217391304348,47.0,0.5957446808510638,U,F,HUN,1993.0,175.5,60.38541666666667,3.0,0.32878687736585954,576.0,8.0,27.0,1.0,3.0,22.0
3608,VANESSA ERSOZ,0.5217391304347826,0.0,0.0,23.0,0.5217391304347826,R,F,SWE,2002.0,173.5,60.04545454545455,0.0,0.11587659894657637,99.0,5.0,20.0,0.0,0.0,5.0
3610,VANIA KING,0.5396825396825397,63.0,0.5396825396825397,0.0,0.0,R,F,USA,1989.0,165.0,78.03752535496957,3.0,0.5143357408623331,470.0,5.0,41.0,6.0,8.0,54.0
3612,VARATCHAYA WONGTEANCHAI,0.4819277108433735,83.0,0.4819277108433735,0.0,0.0,R,F,THA,1989.0,172.13719297606002,76.9343023255814,2.0,0.5317543859649123,648.0,7.0,39.0,4.0,8.0,56.0
3614,VARVARA FLINK,0.6138613861386139,181.0,0.6629834254143646,21.0,0.19047619047619047,R,F,RUS,1996.0,165.3125,72.69654673283705,5.0,0.5048016173869093,1746.0,7.0,42.0,3.0,6.0,42.0
3615,VARVARA GRACHEVA,0.6127450980392157,148.0,0.6959459459459459,56.0,0.39285714285714285,R,F,RUS,2000.0,165.3125,73.90303797468354,4.0,0.6107504923054482,1473.0,6.0,57.0,3.0,6.0,48.0
3617,VARVARA LEPCHENKO,0.5535055350553506,208.0,0.5288461538461539,63.0,0.6349206349206349,L,F,USA,1986.0,180.0,92.44396694214876,4.0,0.5818478203712468,2127.0,5.0,48.0,4.0,8.0,62.0
3619,VASEK POSPISIL,0.5807692307692308,213.0,0.5868544600938967,47.0,0.5531914893617021,R,M,CAN,1990.0,193.0,102.86919010875509,20.0,0.6616865029121296,1359.0,7.0,51.0,10.0,7.0,73.0
3622,VASKO MLADENOV,0.46153846153846156,13.0,0.46153846153846156,0.0,0.0,U,M,BUL,1989.0,188.0,94.05952380952381,12.0,0.6167400881057269,86.0,4.0,50.0,15.0,10.0,73.0
3625,VENUS WILLIAMS,0.6134969325153374,144.0,0.6666666666666666,19.0,0.21052631578947367,R,F,USA,1980.0,185.0,100.93563492063493,6.0,0.5764609726195341,1373.0,10.0,45.0,7.0,8.0,62.0
3626,VERA LAPKO,0.5958549222797928,170.0,0.611764705882353,23.0,0.4782608695652174,R,F,BLR,1998.0,177.25,74.55195094760312,9.0,0.5457707392880929,1363.0,9.0,50.0,5.0,7.0,51.0
3628,VERA ZVONAREVA,0.6064516129032258,91.0,0.5824175824175825,64.0,0.640625,R,F,RUS,1984.0,172.0,87.50261597488665,4.0,0.5706247574699262,1116.0,8.0,46.0,5.0,9.0,58.0
3632,VERONICA CEPEDE ROYG,0.5410447761194029,226.0,0.5530973451327433,42.0,0.47619047619047616,R,F,PAR,1992.0,172.13719297606002,80.76520885898515,2.0,0.5548033030722676,2130.0,7.0,47.0,5.0,8.0,58.0
3635,VERONIKA BOKOR,0.34285714285714286,16.0,0.25,19.0,0.42105263157894735,U,F,AUT,2000.0,165.0,60.23913043478261,0.0,0.22947845804988662,276.0,8.0,26.0,0.0,0.0,1.0
3638,VERONIKA KUDERMETOVA,0.5993377483443708,226.0,0.6106194690265486,76.0,0.5657894736842105,R,F,RUS,1997.0,175.0,84.5415506141272,11.0,0.5571359158973452,2317.0,7.0,47.0,5.0,8.0,57.0
3647,VICTOR ESTRELLA,0.4407894736842105,152.0,0.4407894736842105,0.0,0.0,R,M,DOM,1980.0,173.0,98.13327480245829,7.0,0.6095607007659125,1076.0,6.0,51.0,11.0,7.0,72.0
3648,VICTOR NUNEZ,0.18181818181818182,9.0,0.2222222222222222,2.0,0.0,R,M,CHI,1991.0,185.0,78.86111111111111,4.0,0.5044776119402985,101.0,11.0,41.0,9.0,8.0,71.0
3651,VICTORIA AZARENKA,0.6933333333333334,99.0,0.6666666666666666,51.0,0.7450980392156863,R,F,BLR,1989.0,180.0,97.20986622073579,6.0,0.5832910879042887,1041.0,9.0,44.0,7.0,9.0,61.0
3653,VICTORIA BOSIO,0.5721153846153846,165.0,0.6060606060606061,43.0,0.4418604651162791,R,F,ARG,1994.0,170.0,61.194976867151354,12.0,0.7233708453284481,2022.0,12.0,82.0,2.0,5.0,31.0
3655,VICTORIA DUVAL,0.5321100917431193,92.0,0.5217391304347826,17.0,0.5882352941176471,R,F,USA,1996.0,173.1818181818182,65.46264367816093,3.0,0.5128599384959464,854.0,10.0,41.0,4.0,8.0,54.0
3657,VICTORIA HU,0.5208333333333334,25.0,0.44,23.0,0.6086956521739131,U,F,USA,2002.0,173.1818181818182,61.39565217391304,1.0,0.552233676975945,359.0,7.0,43.0,2.0,3.0,19.0
3658,VICTORIA JIMENEZ KASINTSEVA,0.5319148936170213,0.0,0.0,47.0,0.5319148936170213,U,F,AND,2005.0,172.13719297606002,60.84090909090909,0.0,0.15076923076923077,219.0,2.0,17.0,2.0,5.0,33.0
3660,VICTORIA KAN,0.6761904761904762,177.0,0.711864406779661,33.0,0.48484848484848486,R,F,RUS,1995.0,165.3125,60.38463131731566,4.0,0.4238879064072915,980.0,3.0,52.0,2.0,5.0,32.0
3663,VICTORIA MUNTEAN,0.5347593582887701,173.0,0.5317919075144508,14.0,0.5714285714285714,U,F,FRA,1997.0,173.36363636363637,60.62068965517241,2.0,0.29943122287082774,957.0,4.0,30.0,2.0,4.0,27.0
3664,VICTORIA RODRIGUEZ,0.5458937198067633,179.0,0.5418994413407822,28.0,0.5714285714285714,U,F,MEX,1995.0,172.13719297606002,61.747316889474675,2.0,0.47578635414561865,1970.0,4.0,41.0,3.0,6.0,36.0
3665,VICTORIA SMIRNOVA,0.32,25.0,0.32,0.0,0.0,U,F,BEL,1998.0,174.8,61.91176470588235,5.0,0.4280917739227756,170.0,8.0,40.0,1.0,2.0,16.0
3666,VIKTOR DURASOVIC,0.4496124031007752,101.0,0.48514851485148514,28.0,0.32142857142857145,U,M,NOR,1997.0,183.0,90.49575036425449,11.0,0.6192715738816581,812.0,7.0,51.0,12.0,8.0,71.0
3667,VIKTOR GALOVIC,0.4864864864864865,219.0,0.5159817351598174,40.0,0.325,R,M,ITA,1990.0,185.7058823529412,93.11466165413533,13.0,0.6333419488239855,1686.0,5.0,49.0,12.0,7.0,72.0
3668,VIKTOR TROICKI,0.4831932773109244,195.0,0.48205128205128206,43.0,0.4883720930232558,R,M,SRB,1986.0,193.0,97.21117002474372,15.0,0.6278191312076435,1557.0,5.0,48.0,10.0,7.0,71.0
3669,VIKTORIA KAMENSKAYA,0.5666666666666667,120.0,0.5666666666666667,0.0,0.0,R,F,RUS,1991.0,165.3125,63.1527149321267,1.0,0.4303783423943193,1139.0,5.0,31.0,3.0,7.0,46.0
3671,VIKTORIA KUZMOVA,0.6200607902735562,289.0,0.6539792387543253,40.0,0.375,R,F,SVK,1998.0,172.5,73.39133333333334,11.0,0.5640811206355844,2375.0,11.0,50.0,5.0,7.0,54.0
3676,VIKTORIJA GOLUBIC,0.6064981949458483,200.0,0.585,77.0,0.6623376623376623,R,F,SUI,1992.0,169.0,89.5973132372215,1.0,0.5445228657062747,2356.0,7.0,44.0,5.0,8.0,58.0
3680,VIKTORIYA TOMOVA,0.5682539682539682,253.0,0.5810276679841897,62.0,0.5161290322580645,R,F,BUL,1995.0,180.0,72.63461222477818,2.0,0.5154179124458923,2638.0,6.0,41.0,4.0,7.0,52.0
3682,VINCENT MILLOT,0.51875,160.0,0.51875,0.0,0.0,L,M,FRA,1986.0,173.0,88.79784071350338,7.0,0.6040869565217392,1093.0,7.0,50.0,14.0,7.0,70.0
3684,VIRGINIE RAZZANO,0.3898305084745763,59.0,0.3898305084745763,0.0,0.0,R,F,FRA,1983.0,173.0,73.64432367149757,4.0,0.46062639821029083,533.0,11.0,29.0,4.0,7.0,52.0
3685,VISHNU VARDHAN,0.42,50.0,0.42,0.0,0.0,R,M,IND,1987.0,188.0,83.23645320197045,22.0,0.6440012088244182,264.0,9.0,47.0,15.0,7.0,74.0
3686,VIT KOPRIVA,0.5405405405405406,37.0,0.35135135135135137,74.0,0.6351351351351351,U,M,CZE,1997.0,190.375,103.06078431372549,8.0,0.5848094813304447,822.0,6.0,49.0,6.0,7.0,65.0
3687,VITALIA DIATCHENKO,0.6464646464646465,171.0,0.6842105263157895,27.0,0.4074074074074074,R,F,RUS,1990.0,170.0,75.12276785714286,4.0,0.5504830053667263,1694.0,14.0,45.0,5.0,8.0,54.0
3689,VITALIY SACHKO,0.5957446808510638,6.0,0.5,41.0,0.6097560975609756,R,M,UKR,1997.0,185.25,101.94642857142857,6.0,0.5892959358900973,395.0,6.0,45.0,8.0,9.0,64.0
3690,VITALY KOZYUKOV,0.6333333333333333,30.0,0.6333333333333333,0.0,0.0,R,M,RUS,1994.0,187.26666666666668,89.49043062200957,10.0,0.6281329923273657,153.0,8.0,47.0,6.0,7.0,67.0
3692,VIVIAN HEISEN,0.4748201438848921,124.0,0.46774193548387094,15.0,0.5333333333333333,U,F,GER,1994.0,176.5,61.10294728102947,1.0,0.574883238194084,1397.0,17.0,45.0,2.0,5.0,37.0
3695,VIVIEN JUHASZOVA,0.4645161290322581,150.0,0.4666666666666667,5.0,0.4,R,F,SVK,1993.0,172.5,60.36228246318608,1.0,0.42691000178922883,931.0,8.0,45.0,2.0,5.0,37.0
3698,VLADA EKSHIBAROVA,0.6115702479338843,221.0,0.6289592760180995,21.0,0.42857142857142855,R,F,UZB,1989.0,172.13719297606002,60.81914893617021,1.0,0.20511299602586155,1217.0,3.0,16.0,2.0,3.0,19.0
3699,VLADA KOVAL,0.5842696629213483,119.0,0.5966386554621849,59.0,0.559322033898305,R,F,RUS,2001.0,165.3125,60.12837837837838,4.0,0.7343226022803487,1810.0,23.0,82.0,1.0,4.0,24.0
3702,VLADIMIR IVANOV,0.45454545454545453,32.0,0.46875,1.0,0.0,R,M,EST,1987.0,190.0,84.08333333333333,9.0,0.6094939543215405,190.0,7.0,48.0,16.0,8.0,70.0
3703,VLADIMIR UZHYLOVSKY,0.3333333333333333,36.0,0.3333333333333333,0.0,0.0,R,M,UKR,1988.0,183.0,72.35416666666666,13.0,0.6070549630844955,243.0,11.0,46.0,17.0,8.0,75.0
3705,VLADYSLAV MANAFOV,0.42592592592592593,41.0,0.3902439024390244,13.0,0.5384615384615384,U,M,UKR,1993.0,185.25,84.47685834502104,14.0,0.63660980232873,292.0,11.0,50.0,16.0,7.0,72.0
3706,VLADYSLAV ORLOV,0.3783783783783784,6.0,0.3333333333333333,31.0,0.3870967741935484,U,M,UKR,1995.0,185.25,102.98291925465838,4.0,0.5676392572944297,312.0,9.0,48.0,9.0,8.0,66.0
3707,WALTER TRUSENDI,0.4807692307692308,52.0,0.4807692307692308,0.0,0.0,U,M,ITA,1985.0,185.7058823529412,111.69555555555556,8.0,0.6069148936170212,373.0,2.0,50.0,6.0,6.0,66.0
3711,WATSACHOL SAWASDEE,0.4594594594594595,70.0,0.44285714285714284,4.0,0.75,L,F,THA,2000.0,172.13719297606002,59.96764705882353,8.0,0.4386105010980236,307.0,12.0,50.0,2.0,4.0,27.0
3712,WEI QIANG ZHENG,0.13333333333333333,15.0,0.13333333333333333,0.0,0.0,U,M,CHN,1996.0,183.66666666666663,68.8076923076923,10.0,0.5528364849833148,117.0,6.0,46.0,10.0,9.0,75.0
3714,WERONIKA BASZAK,0.3181818181818182,0.0,0.0,22.0,0.3181818181818182,R,F,POL,2002.0,173.5,61.53333333333333,2.0,0.4121475054229935,120.0,10.0,30.0,2.0,3.0,24.0
3715,WERONIKA FALKOWSKA,0.6379310344827587,43.0,0.46511627906976744,73.0,0.7397260273972602,R,F,POL,2000.0,173.5,61.562419562419564,6.0,0.559938667410092,970.0,6.0,61.0,1.0,4.0,23.0
3717,WHITNEY OSUIGWE,0.5,101.0,0.594059405940594,29.0,0.1724137931034483,R,F,USA,2002.0,173.1818181818182,72.1,2.0,0.5181462279123902,1107.0,11.0,38.0,3.0,7.0,51.0
3719,WIKTORIA KULIK,0.38461538461538464,26.0,0.38461538461538464,0.0,0.0,R,F,POL,1999.0,173.5,59.78125,3.0,0.1927710843373494,128.0,5.0,21.0,0.0,1.0,10.0
3720,WILFREDO GONZALEZ,0.38461538461538464,11.0,0.36363636363636365,2.0,0.5,R,M,GUA,1993.0,185.6766904886429,90.75,10.0,0.6561546286876907,99.0,8.0,47.0,7.0,8.0,68.0
3721,WILLIAM BLUMBERG,0.44,22.0,0.5,3.0,0.0,U,M,USA,1998.0,187.53125,92.98701298701299,11.0,0.5951164111300398,173.0,7.0,47.0,9.0,10.0,67.0
3723,WISHAYA TRONGCHAROENCHAIKUL,0.4383561643835616,67.0,0.43283582089552236,6.0,0.5,R,M,THA,1995.0,177.0,91.19969512195122,17.0,0.6363467261904762,432.0,9.0,49.0,8.0,7.0,73.0
3724,WUSHUANG ZHENG,0.46153846153846156,129.0,0.46511627906976744,1.0,0.0,U,F,CHN,1998.0,174.8,62.1,1.0,0.23827077747989275,559.0,4.0,23.0,3.0,5.0,34.0
3725,XENIA KNOLL,0.5932203389830508,59.0,0.5932203389830508,0.0,0.0,L,F,SUI,1992.0,171.33333333333334,63.92559523809524,2.0,0.4826805524111388,460.0,16.0,42.0,1.0,5.0,26.0
3726,XI QI,0.35294117647058826,17.0,0.35294117647058826,0.0,0.0,U,M,CHN,1996.0,183.66666666666663,76.27272727272728,3.0,0.5497131931166348,120.0,5.0,46.0,11.0,7.0,68.0
3727,XIAODI YOU,0.5069124423963134,185.0,0.5243243243243243,32.0,0.40625,U,F,CHN,1996.0,174.8,67.31465590484282,3.0,0.4951716738197425,1844.0,7.0,42.0,3.0,7.0,48.0
3729,XIN GAO,0.3064516129032258,62.0,0.3064516129032258,0.0,0.0,U,M,CHN,1994.0,183.66666666666663,79.97368421052632,10.0,0.5869398207426376,403.0,5.0,46.0,12.0,6.0,73.0
3730,XIN YU WANG,0.6036585365853658,104.0,0.625,60.0,0.5666666666666667,R,F,CHN,2001.0,182.0,68.68857808857808,7.0,0.5843221862639338,1257.0,10.0,56.0,4.0,8.0,53.0
3733,XINYU GAO,0.5357142857142857,140.0,0.5357142857142857,0.0,0.0,U,F,CHN,1998.0,174.8,67.74205128205128,2.0,0.5648772856165053,1448.0,9.0,45.0,3.0,8.0,49.0
3734,XINYU JIANG,0.36065573770491804,61.0,0.36065573770491804,0.0,0.0,U,F,CHN,1999.0,174.8,61.39277389277389,0.0,0.5088527771040504,610.0,10.0,53.0,3.0,6.0,40.0
3735,XINYUN HAN,0.497737556561086,215.0,0.5069767441860465,6.0,0.16666666666666666,L,F,CHN,1990.0,174.8,84.17596232596233,2.0,0.4916901048325237,2013.0,12.0,38.0,4.0,7.0,55.0
3736,XIYU WANG,0.5668789808917197,110.0,0.5818181818181818,47.0,0.5319148936170213,L,F,CHN,2001.0,174.8,77.60715465961665,5.0,0.5698809204046915,1085.0,8.0,47.0,4.0,7.0,55.0
3737,XU LIU SUN,0.48484848484848486,165.0,0.48484848484848486,0.0,0.0,U,F,CHN,1995.0,174.8,61.87169117647059,2.0,0.5602499779948948,1650.0,9.0,45.0,3.0,5.0,37.0
3738,YA HSIN LEE,0.6060606060606061,33.0,0.6060606060606061,0.0,0.0,L,F,TPE,2001.0,168.0,62.94423076923077,3.0,0.6112019623875715,250.0,8.0,48.0,1.0,4.0,21.0
3739,YA HSUAN LEE,0.5714285714285714,178.0,0.5674157303370787,25.0,0.6,R,F,TPE,1995.0,168.0,63.68103448275862,3.0,0.5171208022695785,2022.0,8.0,42.0,3.0,6.0,41.0
3741,YAFAN WANG,0.5497835497835498,202.0,0.594059405940594,29.0,0.2413793103448276,R,F,CHN,1994.0,174.8,89.81064506359782,4.0,0.5185374149659864,1879.0,7.0,44.0,4.0,8.0,56.0
3742,YAN BAI,0.42452830188679247,103.0,0.4368932038834951,3.0,0.0,R,M,CHN,1989.0,183.66666666666663,89.7816029143898,8.0,0.5881388357474719,730.0,5.0,48.0,8.0,5.0,66.0
3743,YAN WANG,0.5625,32.0,0.5625,0.0,0.0,U,F,CHN,1996.0,174.8,62.57142857142857,2.0,0.19618528610354224,210.0,5.0,18.0,2.0,4.0,29.0
3746,YANA SIZIKOVA,0.5,171.0,0.5087719298245614,5.0,0.2,R,F,RUS,1994.0,165.3125,63.10795454545455,3.0,0.4969123739545064,1409.0,13.0,40.0,2.0,4.0,32.0
3747,YANINA WICKMAYER,0.5167464114832536,185.0,0.5135135135135135,24.0,0.5416666666666666,R,F,BEL,1989.0,182.0,83.32641180784745,8.0,0.5834090432594871,1475.0,7.0,47.0,8.0,9.0,63.0
3748,YANN MARTI,0.609375,64.0,0.609375,0.0,0.0,R,M,SUI,1988.0,173.0,84.58358974358976,7.0,0.6134675293553798,378.0,10.0,50.0,11.0,7.0,68.0
3749,YANNI LIU,0.23214285714285715,56.0,0.23214285714285715,0.0,0.0,U,F,CHN,1999.0,174.8,60.825581395348834,0.0,0.22663185378590078,433.0,5.0,19.0,2.0,4.0,32.0
3750,YANNICK HANFMANN,0.583011583011583,187.0,0.5935828877005348,72.0,0.5555555555555556,R,M,GER,1992.0,193.0,90.18730071130733,11.0,0.63915857605178,1451.0,6.0,52.0,9.0,7.0,68.0
3751,YANNICK JANKOVITS,0.38095238095238093,42.0,0.38095238095238093,0.0,0.0,R,M,FRA,1987.0,186.96153846153845,84.6875,8.0,0.5857768790023593,301.0,10.0,47.0,14.0,9.0,71.0
3752,YANNICK MADEN,0.5350553505535055,219.0,0.5844748858447488,52.0,0.3269230769230769,R,M,GER,1989.0,185.0,97.29562123700055,6.0,0.6053525691286393,1844.0,5.0,50.0,13.0,6.0,67.0
3753,YANNICK MERTENS,0.3229166666666667,95.0,0.3263157894736842,1.0,0.0,R,M,BEL,1987.0,173.66666666666666,79.60992555831265,6.0,0.5992438563327032,629.0,7.0,48.0,11.0,7.0,72.0
3754,YANNICK VANDENBULCKE,0.4090909090909091,22.0,0.4090909090909091,0.0,0.0,R,M,BEL,1990.0,173.66666666666666,81.17948717948718,4.0,0.5723880597014925,145.0,20.0,46.0,10.0,9.0,67.0
3755,YANNIK REUTER,0.4666666666666667,90.0,0.4666666666666667,0.0,0.0,R,M,BEL,1991.0,173.66666666666666,94.51190476190476,6.0,0.5851575842260519,622.0,6.0,48.0,12.0,7.0,69.0
3757,YARASLAU SHYLA,0.49056603773584906,51.0,0.49019607843137253,2.0,0.5,R,M,BLR,1993.0,194.5,83.85113960113961,13.0,0.6294631049986776,328.0,6.0,47.0,11.0,9.0,70.0
3759,YAROSLAVA SHVEDOVA,0.3780487804878049,68.0,0.4264705882352941,14.0,0.14285714285714285,R,F,KAZ,1987.0,180.0,90.06672991777356,7.0,0.5577898550724638,638.0,9.0,45.0,7.0,9.0,67.0
