,num_matches,ratio,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,birth,ht,minutes,perc_ace,_1stwon_1stIn,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon,rank,hand_num,gender_num,ioc_num
154,20,55.00000000000001,55.00000000000001,0.0,0.0,1987.0,184.53846153846155,104.88888888888889,5.13,66.41711229946524,5.99,48.94,10.16,9.0,67.99,849.0,1,1,12
155,313,44.40894568690096,43.7246963562753,66.0,46.96969696969697,1987.0,185.7058823529412,99.1079550152981,7.78,68.28996304794232,5.68,52.04,13.12,7.3,72.32,240.0,0,1,42
156,67,47.76119402985074,47.76119402985074,0.0,0.0,1993.0,185.7058823529412,108.57901785714286,12.9,69.08611019465522,6.4,51.07,11.6,8.28,71.0,422.0,0,1,42
157,250,49.2,51.891891891891895,65.0,41.53846153846154,1992.0,184.5,106.1178541706677,6.18,67.52160323588895,7.23,51.11,7.35,6.39,66.66,280.0,0,1,2
158,297,55.892255892255896,54.07725321888413,64.0,62.5,1992.0,172.13786827469158,63.46155614825715,0.08,58.13428745037029,3.33,40.69,2.2,5.56,36.82,382.0,1,0,92
159,12,25.0,25.0,0.0,0.0,1999.0,185.7058823529412,76.11111111111111,3.13,61.07382550335571,10.07,47.19,9.89,10.11,72.9,972.0,0,1,42
160,43,46.51162790697674,46.51162790697674,0.0,0.0,1986.0,174.0,88.02391304347826,6.74,60.48951048951049,8.44,41.82,8.34,8.09,61.37,327.0,1,0,20
161,182,65.93406593406593,64.64646464646465,83.0,67.46987951807229,1994.0,172.25,62.15026881720431,0.84,64.85334896423696,12.13,49.34,2.05,5.18,36.86,389.0,1,0,26
162,198,43.93939393939394,42.64705882352941,62.0,46.774193548387096,1997.0,185.7058823529412,99.02221186703946,6.55,66.21637092157985,6.47,50.22,10.53,6.38,69.17,389.0,1,1,42
163,239,51.04602510460251,50.73891625615764,36.0,52.77777777777778,1987.0,180.0,96.20628415300548,3.39,60.63103784454489,7.71,44.21,6.12,8.86,60.82,78.0,1,0,32
164,102,47.05882352941176,48.42105263157895,7.0,28.57142857142857,1994.0,172.13786827469158,60.0,1.29,16.750178954903365,2.58,20.51,1.83,3.32,23.2,813.0,2,0,54
165,131,51.14503816793893,51.45631067961165,28.0,50.0,1995.0,185.7058823529412,93.10692630597016,10.33,69.65411484068837,9.44,48.08,7.08,6.23,68.06,465.0,2,1,42
166,31,61.29032258064516,61.29032258064516,0.0,0.0,1986.0,190.0,83.24561403508773,7.19,69.70423661071143,6.63,51.89,13.73,8.6,69.07,347.0,0,1,32
167,64,42.1875,42.1875,0.0,0.0,1987.0,190.0,94.0975975975976,13.2,70.08277493102088,10.33,42.51,8.72,7.74,67.2,508.0,1,1,4
168,13,46.15384615384615,46.15384615384615,0.0,0.0,1990.0,187.44,74.94047619047619,7.82,68.33667334669339,7.01,49.08,9.03,8.6,72.26,1248.0,2,1,32
169,281,49.8220640569395,50.90909090909091,61.0,45.90163934426229,1984.0,190.0,106.7136018237082,12.89,72.28777198896721,5.74,50.62,14.77,6.19,71.68,72.0,1,1,42
170,239,71.1297071129707,67.27272727272727,74.0,79.72972972972973,1999.0,173.71428571428572,61.31159420289855,0.01,18.84188994080019,6.09,14.28,1.42,4.45,27.7,564.0,1,0,71
171,165,58.78787878787879,50.0,83.0,67.46987951807229,2000.0,173.71428571428572,60.13394481503941,0.98,44.36751766911871,9.52,50.89,1.3,4.12,24.27,753.0,2,0,71
172,43,41.86046511627907,41.86046511627907,0.0,0.0,1991.0,194.5,77.52000000000001,19.76,74.78460654796095,8.79,49.28,12.4,9.73,74.14,717.0,1,1,10
173,328,53.963414634146346,56.19834710743802,86.0,47.674418604651166,1989.0,180.0,101.280521569948,5.54,65.74733461770704,6.53,48.94,5.18,6.78,64.52,139.0,1,1,81
174,33,39.39393939393939,39.39393939393939,0.0,0.0,1993.0,182.65217391304347,98.74423076923075,16.67,75.51867219917013,6.78,46.74,6.44,6.13,68.87,385.0,1,1,26
175,58,48.27586206896552,49.122807017543856,1.0,0.0,1988.0,184.5,86.88333333333333,5.12,68.40262582056893,7.96,47.67,10.15,7.32,67.66,863.0,1,1,2
176,22,22.727272727272727,22.727272727272727,0.0,0.0,1990.0,187.53125,102.55882352941175,3.91,58.24175824175825,8.18,44.12,14.7,8.24,70.85,1115.0,2,1,90
177,120,51.66666666666667,54.80769230769232,16.0,31.25,1994.0,187.07692307692307,93.20606229143492,6.41,66.98469846984698,6.05,52.13,12.58,6.85,70.22,313.0,1,1,3
178,104,48.07692307692308,48.07692307692308,0.0,0.0,1993.0,187.07692307692307,100.57185185185185,14.36,72.57697871461045,9.94,48.84,8.21,6.54,70.24,257.0,1,1,3
179,74,37.83783783783784,39.436619718309856,3.0,0.0,1987.0,185.0,82.24223602484471,9.34,67.71026946806663,7.95,46.43,9.5,6.96,71.05,306.0,1,1,44
180,143,53.84615384615385,51.9607843137255,41.0,58.53658536585365,1991.0,185.0,97.00974025974024,11.83,73.1184554973822,7.26,51.08,12.03,6.29,69.72,166.0,1,1,73
181,380,63.68421052631579,58.08823529411765,108.0,77.77777777777779,1997.0,188.0,100.51317523056652,13.43,74.18861266346565,6.51,50.22,14.59,6.87,69.39,77.0,1,1,73
182,40,47.5,47.5,0.0,0.0,1989.0,191.1428571428572,83.58771929824562,18.99,76.24090006618134,10.46,51.58,11.46,9.69,73.24,480.0,1,1,68
183,183,75.95628415300546,79.24528301886792,24.0,54.16666666666666,1987.0,190.0,132.72408436886855,13.83,74.10785742237125,5.52,52.27,11.49,6.57,67.54,85.0,1,1,30
184,54,55.55555555555556,50.0,36.0,58.333333333333336,2003.0,172.25,62.3125,2.13,30.406819588063254,9.58,26.64,1.73,3.82,27.46,823.0,2,0,26
185,78,50.0,49.25373134328358,11.0,54.54545454545454,2000.0,175.78571428571428,60.03846153846154,3.78,15.135834411384216,2.52,17.44,1.37,2.94,18.53,949.0,1,0,20
186,287,62.02090592334495,60.280373831775705,73.0,67.12328767123287,1995.0,174.0,91.67013709926812,7.76,66.59214487440683,7.57,46.65,6.61,8.6,62.86,47.0,1,0,27
187,84,35.714285714285715,35.714285714285715,0.0,0.0,1991.0,173.5,59.89814814814815,4.25,12.762605042016803,9.93,22.29,1.15,2.2,14.83,892.0,1,0,82
188,260,60.0,63.1578947368421,51.0,47.05882352941176,1994.0,166.83333333333334,60.36858974358974,4.22,42.16672072656503,7.17,44.43,1.41,3.56,24.92,586.0,1,0,42
189,123,43.08943089430895,45.87155963302752,14.0,21.428571428571427,1989.0,165.3125,61.15714285714286,1.24,21.95521572910977,3.86,20.49,1.7,4.28,26.33,711.0,2,0,73
190,298,66.10738255033557,66.8,48.0,62.5,1988.0,173.0,91.4840930793587,3.27,64.15325670498085,7.03,48.16,5.87,7.24,60.64,9.0,0,0,32
191,248,64.51612903225806,63.33333333333333,68.0,67.64705882352942,1997.0,173.75,70.22073863636363,3.62,58.54289940828402,8.03,46.82,4.09,8.51,54.87,198.0,1,0,88
192,53,64.15094339622641,64.15094339622641,0.0,0.0,1987.0,180.0,62.55263157894737,0.74,17.992975153117406,2.62,12.69,1.28,4.86,29.07,664.0,1,0,18
193,11,18.181818181818183,18.181818181818183,0.0,0.0,1990.0,190.0,75.80555555555556,4.1,63.781321184510254,5.69,51.74,23.04,10.14,76.5,604.0,0,1,87
194,94,40.42553191489361,39.6551724137931,36.0,41.66666666666667,1994.0,172.13786827469158,60.66964285714286,1.42,34.09378960709759,5.65,30.01,1.35,3.15,21.37,819.0,1,0,9
195,298,55.369127516778526,56.30252100840336,60.0,51.66666666666667,1993.0,172.13786827469158,72.1483709273183,0.31,57.14349727270418,3.22,42.65,3.35,8.04,51.07,227.0,1,0,39
196,176,63.06818181818182,61.78861788617886,53.0,66.0377358490566,2000.0,170.0,69.47373527373527,4.5,59.612992673893054,5.84,50.19,3.84,7.59,53.32,266.0,1,0,90
197,307,58.63192182410424,62.698412698412696,55.0,40.0,1998.0,165.3125,83.0153324584427,5.0,58.2870172438364,11.37,42.58,4.1,7.66,54.55,158.0,1,0,73
198,274,60.94890510948905,61.80904522613066,75.0,58.66666666666666,1997.0,175.5,66.24341037551066,8.06,62.37955902647288,3.85,52.91,2.65,5.67,40.6,321.0,1,0,37
199,12,50.0,50.0,0.0,0.0,1999.0,172.13786827469158,63.583333333333336,0.0,29.069767441860467,4.65,18.18,0.36,1.07,10.3,,2,0,40
200,138,45.65217391304348,52.57731958762887,41.0,29.268292682926827,1995.0,174.71428571428572,66.53714285714287,4.68,63.7675665697381,10.4,45.57,3.05,6.83,48.9,397.0,1,0,44
201,108,55.55555555555556,42.62295081967213,47.0,72.3404255319149,1998.0,176.5,60.25,11.67,56.01216890544129,12.17,22.71,1.51,3.17,24.75,860.0,1,0,32
202,271,61.254612546125465,63.83928571428571,47.0,48.93617021276596,1998.0,165.3125,76.31465863453815,3.85,57.84009381760023,7.48,46.66,5.24,7.91,55.29,192.0,1,0,73
203,262,52.67175572519084,48.67724867724868,73.0,63.013698630136986,1994.0,172.5,89.61541608228144,2.94,60.55120733103184,7.64,43.55,4.49,7.63,58.18,132.0,1,0,81
204,157,54.14012738853503,59.4059405940594,56.0,44.642857142857146,1994.0,176.5,85.64820261437909,6.56,66.01025366216108,6.52,48.94,5.57,8.04,62.37,222.0,1,0,32
205,263,56.65399239543726,57.20524017467249,34.0,52.94117647058824,1991.0,165.3125,60.90080065936654,1.22,50.229000379960986,14.67,49.32,1.64,4.34,24.78,452.0,1,0,73
206,30,36.66666666666666,36.66666666666666,0.0,0.0,1999.0,175.78571428571428,60.815789473684205,1.3,28.24737675337332,5.22,10.3,0.85,2.68,20.84,958.0,0,0,20
207,61,44.26229508196721,44.26229508196721,0.0,0.0,1990.0,171.0,75.26143790849673,3.98,54.7945205479452,9.46,37.49,6.87,7.59,54.7,249.0,1,0,31
208,234,56.83760683760684,56.38297872340425,46.0,58.69565217391305,1991.0,176.5,68.72076230179408,7.93,61.4251991538948,7.77,41.12,3.15,6.85,48.62,302.0,1,0,32
209,85,65.88235294117646,64.47368421052632,9.0,77.77777777777779,1987.0,176.5,61.72475369458128,0.06,43.281653746770026,4.24,35.18,2.3,4.52,31.85,371.0,1,0,32
210,85,42.35294117647059,42.35294117647059,0.0,0.0,1994.0,170.0,90.00481859410431,1.29,55.83090379008746,5.64,40.74,7.77,8.87,62.25,58.0,1,0,32
211,12,41.66666666666667,41.66666666666667,0.0,0.0,1988.0,190.25,69.62857142857143,9.84,62.639821029082775,7.16,48.59,8.52,4.93,66.82,268.0,1,1,58
212,157,43.94904458598726,44.230769230769226,1.0,0.0,1989.0,194.0,88.10087285902503,22.25,75.88404917286387,9.49,48.6,13.17,7.82,72.75,356.0,1,1,18
213,33,39.39393939393939,40.74074074074074,6.0,33.33333333333333,1996.0,182.8333333333333,94.98461538461538,7.63,66.5551839464883,6.62,47.88,9.66,6.17,70.76,660.0,2,1,80
214,31,29.03225806451613,28.000000000000004,6.0,33.33333333333333,2000.0,186.96153846153845,100.88131313131314,7.69,67.01607267645004,5.17,47.28,6.63,5.35,69.95,514.0,2,1,29
215,107,52.33644859813084,52.63157894736842,12.0,50.0,1992.0,186.96153846153845,91.1640406162465,10.47,68.95973154362416,9.11,47.75,7.8,8.96,66.02,394.0,2,1,29
216,219,54.337899543379,56.64335664335665,76.0,50.0,1995.0,186.96153846153845,107.2518487394958,6.93,68.53566112580565,6.88,50.72,10.59,6.37,69.55,181.0,1,1,29
217,16,68.75,68.75,0.0,0.0,1987.0,187.26666666666668,82.11818181818182,2.34,66.62087912087912,2.88,55.76,12.41,9.01,65.99,596.0,2,1,73
218,200,52.5,52.972972972972975,15.0,46.66666666666666,1996.0,176.5,77.18395989974937,5.66,61.46564560731759,5.71,39.51,5.91,7.27,58.84,187.0,1,0,32
219,45,31.11111111111111,45.0,25.0,20.0,2001.0,162.0,60.17741935483871,1.67,23.475445223961145,20.08,28.84,0.53,1.71,11.37,1069.0,1,0,17
220,20,35.0,35.0,0.0,0.0,1995.0,185.7058823529412,101.85714285714286,5.37,63.0071599045346,7.4,49.37,6.41,9.62,68.29,584.0,1,1,42
221,31,32.25806451612903,32.25806451612903,0.0,0.0,1989.0,194.0,83.81190476190476,20.4,72.53891433461177,13.4,45.72,9.19,9.19,71.15,977.0,1,1,18
222,95,49.47368421052632,49.47368421052632,0.0,0.0,1995.0,174.8,60.93373226950354,1.0,29.463395172551365,14.14,34.05,1.67,5.16,31.91,504.0,2,0,16
223,12,33.33333333333333,33.33333333333333,0.0,0.0,1995.0,183.66666666666663,81.875,8.12,63.57308584686775,6.03,43.88,9.0,7.35,69.1,1165.0,1,1,16
224,387,64.34108527131784,65.4485049833887,86.0,60.46511627906976,1990.0,180.0,77.73961061637856,3.89,58.717371009698674,6.11,40.22,3.97,7.28,50.7,137.0,0,0,58
225,30,43.333333333333336,43.47826086956522,7.0,42.85714285714285,2002.0,172.75,60.82352941176471,3.95,34.21052631578947,1.32,35.9,1.52,3.88,27.02,768.0,2,0,14
226,157,61.78343949044586,63.095238095238095,73.0,60.273972602739725,1996.0,177.25,60.34166666666667,1.74,21.20840702216669,6.97,28.56,1.69,4.89,32.42,498.0,1,0,58
227,65,26.15384615384616,26.15384615384616,0.0,0.0,1997.0,172.13786827469158,59.90625,0.0,23.72322899505766,4.74,0.0,0.97,2.66,17.32,781.0,1,0,91
228,307,52.11726384364821,53.333333333333336,52.0,46.15384615384615,1989.0,165.3125,75.06267006802722,2.08,54.817928241708536,6.94,42.32,3.78,7.73,51.97,182.0,1,0,73
229,58,36.206896551724135,38.88888888888889,4.0,0.0,1994.0,183.8,86.09009009009009,8.59,67.47076023391813,5.19,47.83,14.79,7.68,73.07,438.0,1,1,39
230,22,45.45454545454545,45.45454545454545,0.0,0.0,1996.0,187.53125,98.09166666666668,9.76,68.41552990556139,9.55,48.34,11.18,7.65,68.88,1009.0,2,1,90
231,49,51.02040816326531,44.82758620689656,20.0,60.0,1999.0,187.26666666666668,86.97333333333333,9.89,68.94441611422744,5.76,51.66,11.99,7.44,70.93,513.0,1,1,73
232,52,40.38461538461539,40.38461538461539,0.0,0.0,1988.0,185.25,92.5952380952381,6.94,65.28105810108644,12.14,46.32,10.85,8.42,66.7,448.0,2,1,88
233,27,40.74074074074074,0.0,27.0,40.74074074074074,2002.0,186.96153846153845,99.33238636363636,15.86,70.9009009009009,3.42,50.29,7.05,4.95,69.04,600.0,1,1,29
234,230,51.30434782608696,52.83018867924528,18.0,33.33333333333333,1992.0,173.66666666666666,93.35018159806296,7.93,67.34269370774831,5.88,48.47,8.53,6.56,66.12,198.0,1,1,8
235,140,60.0,46.15384615384615,101.0,65.34653465346535,1995.0,186.96153846153845,101.91666666666666,17.13,75.25852755054792,4.82,51.66,9.89,6.33,70.44,248.0,1,1,29
236,337,66.76557863501483,64.22764227642277,91.0,73.62637362637363,1998.0,182.0,89.52954365079366,10.19,65.26207995054475,10.89,47.75,6.27,8.36,60.04,65.0,1,0,10
237,276,76.44927536231883,74.17840375586854,63.0,84.12698412698413,1996.0,166.0,88.31290557783448,13.89,71.25945705384957,7.33,49.46,6.38,7.49,60.65,50.0,1,0,3
238,143,53.14685314685315,53.52112676056338,1.0,0.0,1999.0,173.1818181818182,64.14188923802043,11.17,57.725033587102544,9.76,41.75,3.4,6.01,43.19,409.0,0,0,90
239,18,27.77777777777778,27.77777777777778,0.0,0.0,1989.0,173.1818181818182,69.05384615384615,1.38,67.32116500848502,11.55,31.83,4.14,6.61,44.76,705.0,1,0,90
240,47,53.191489361702125,52.17391304347826,24.0,54.16666666666666,2004.0,173.1818181818182,62.16818181818182,5.43,78.27329902801601,12.01,65.71,1.63,3.38,28.42,836.0,1,0,90
241,90,28.88888888888889,32.78688524590164,29.0,20.689655172413797,1989.0,172.13786827469158,60.0234375,0.0,12.965307672828564,8.1,31.41,0.8,1.43,11.46,1018.0,1,0,39
242,236,54.23728813559322,53.535353535353536,38.0,57.89473684210527,1991.0,173.1818181818182,73.80960648148148,7.06,57.69403942993208,5.75,47.56,3.24,7.69,52.64,204.0,1,0,90
243,238,57.14285714285714,48.32214765100672,89.0,71.91011235955057,1993.0,185.0,100.1311274509804,10.05,70.0182323797621,9.16,49.97,9.64,6.49,67.31,244.0,1,1,73
244,191,61.25654450261781,66.66666666666666,53.0,47.16981132075472,1995.0,170.85714285714286,78.27517902517903,7.21,59.26104008730408,5.86,49.87,3.27,7.1,50.45,316.0,1,0,3
245,81,51.85185185185185,46.96969696969697,15.0,73.33333333333333,1999.0,172.13786827469158,62.01373626373626,3.29,43.72921254686938,8.75,36.89,0.9,2.19,17.87,1157.0,2,0,59
246,154,52.5974025974026,52.38095238095239,28.0,53.57142857142857,1988.0,180.0,97.36428209030947,7.11,67.67972847886455,9.13,52.3,7.4,5.96,67.19,182.0,1,1,37
247,77,51.94805194805194,59.375,45.0,46.66666666666666,2003.0,173.36363636363637,61.43243243243244,6.7,34.31591257830246,2.24,25.01,1.73,3.71,22.32,884.0,2,0,29
248,204,55.88235294117647,58.53658536585365,40.0,45.0,1994.0,173.36363636363637,60.81929824561404,7.53,54.86416316928253,8.13,57.56,2.96,6.36,40.66,420.0,1,0,29
249,120,45.83333333333333,45.83333333333333,0.0,0.0,1990.0,187.53125,88.9,14.83,72.89454881649866,5.82,50.91,16.61,8.41,73.47,241.0,0,1,90
250,12,25.0,25.0,0.0,0.0,1999.0,184.5,94.55555555555554,12.07,65.59356136820925,7.65,47.97,10.24,7.28,73.23,974.0,2,1,2
251,101,44.55445544554456,44.55445544554456,0.0,0.0,1991.0,186.96153846153845,100.4998015873016,2.33,62.58233539991214,4.63,46.9,10.14,6.09,66.68,287.0,0,1,29
252,185,37.2972972972973,36.14457831325301,19.0,47.368421052631575,1995.0,163.83333333333334,61.87818590704647,2.43,48.24419702223266,9.35,46.91,1.81,3.46,24.53,589.0,1,0,43
253,243,54.73251028806584,54.02843601895735,32.0,59.375,1998.0,163.83333333333334,62.34309637730691,0.05,53.89831549671149,4.4,41.67,2.6,6.45,39.3,335.0,2,0,43
254,218,61.00917431192661,62.7906976744186,46.0,54.34782608695652,1996.0,173.1818181818182,60.34139761167625,3.49,56.28206991535687,8.7,42.81,1.8,3.9,27.04,497.0,1,0,90
255,65,49.23076923076923,50.79365079365079,2.0,0.0,1996.0,172.13786827469158,66.32244318181819,3.62,61.14262670722449,6.0,58.37,1.69,5.9,28.63,828.0,2,0,92
256,42,35.714285714285715,35.714285714285715,0.0,0.0,2001.0,163.83333333333334,60.0925925925926,1.47,17.647058823529413,5.94,17.44,2.58,4.2,29.61,811.0,1,0,43
257,21,42.85714285714285,45.0,1.0,0.0,1990.0,163.0,59.40277777777777,0.25,49.12718204488778,5.99,37.39,2.71,7.99,49.05,782.0,1,0,43
258,45,42.22222222222222,38.46153846153847,32.0,43.75,1997.0,185.0,99.09615384615384,9.45,69.21578178275695,7.99,48.45,7.7,7.15,71.19,450.0,0,1,86
259,59,47.45762711864407,46.93877551020408,10.0,50.0,1994.0,186.96153846153845,82.11866359447005,12.01,68.49203105843891,4.58,50.34,17.51,7.9,73.75,386.0,2,1,29
260,292,61.98630136986301,62.01923076923077,84.0,61.90476190476191,1996.0,172.13786827469158,60.82955054502016,0.02,52.21674293506518,2.67,31.91,1.4,4.17,24.56,543.0,2,0,15
261,308,60.3896103896104,62.264150943396224,43.0,48.837209302325576,1996.0,165.0,73.7355896351137,2.15,57.545746704269696,10.29,38.83,3.06,7.24,49.82,176.0,1,0,4
262,256,63.671875,59.30232558139535,84.0,72.61904761904762,1995.0,178.0,83.07398245266839,6.27,62.56530468872912,8.5,47.12,5.11,7.82,56.94,151.0,1,0,20
263,169,40.82840236686391,44.52054794520548,23.0,17.391304347826086,1998.0,175.78571428571428,59.875,1.27,7.64525993883792,3.82,11.32,1.17,2.41,17.11,817.0,1,0,20
264,30,56.66666666666666,0.0,30.0,56.66666666666666,2004.0,175.78571428571428,63.0,2.06,25.73238321456849,6.18,37.3,1.65,2.62,15.51,,1,0,20
265,134,58.95522388059702,58.95522388059702,0.0,0.0,1995.0,175.78571428571428,66.11300345224396,4.56,48.56535195547211,6.71,40.56,4.12,7.09,45.27,348.0,1,0,20
266,238,55.88235294117647,57.65765765765766,16.0,31.25,1986.0,164.0,103.4814536340852,4.55,62.03377249953609,5.52,47.26,3.61,7.26,60.99,30.0,1,0,20
267,230,54.34782608695652,56.94444444444444,14.0,14.285714285714285,1994.0,172.0,66.77352380952381,5.74,53.383553221469626,10.26,39.35,2.27,5.48,40.6,263.0,1,0,87
268,44,45.45454545454545,47.61904761904761,2.0,0.0,1996.0,185.0,87.37916666666666,3.65,64.16093170989942,6.3,47.16,6.78,7.16,67.14,485.0,2,1,15
269,27,14.814814814814811,14.814814814814811,0.0,0.0,1990.0,185.2,101.52717391304348,9.29,62.326388888888886,11.55,42.41,9.54,7.02,74.84,274.0,1,1,4
270,87,39.08045977011494,41.25,7.0,14.285714285714285,1991.0,172.13786827469158,65.65871254162042,3.38,49.40791131267322,8.57,41.16,2.22,6.18,38.34,730.0,1,0,38
271,280,66.42857142857143,59.27835051546392,86.0,82.55813953488372,1996.0,172.13786827469158,80.51830244795241,3.75,68.08086715237754,7.32,42.95,4.27,7.4,51.82,258.0,0,0,12
272,14,21.428571428571427,12.5,6.0,33.33333333333333,2000.0,188.4,83.63636363636363,16.89,65.35087719298247,15.13,45.86,15.23,11.04,79.25,1544.0,1,1,44
273,264,62.5,63.28502415458937,57.0,59.64912280701754,1997.0,175.0,92.3050505050505,6.99,67.560594005828,10.48,45.96,10.04,9.06,65.46,47.0,1,0,80
274,81,53.086419753086425,55.4054054054054,7.0,28.57142857142857,1995.0,170.85714285714286,62.791615667074666,2.77,60.94328189192246,12.12,46.78,3.39,7.5,46.86,508.0,1,0,3
275,40,40.0,41.02564102564102,1.0,0.0,1997.0,181.5,87.27083333333334,10.8,66.08009708737865,7.16,49.04,7.91,7.48,68.29,541.0,2,1,41
276,11,45.45454545454545,45.45454545454545,0.0,0.0,1983.0,185.0,82.83333333333334,8.32,65.59546313799622,4.73,50.33,11.89,6.97,69.26,613.0,1,1,57
277,85,50.588235294117645,50.588235294117645,0.0,0.0,1981.0,178.0,85.00885935769656,13.41,70.97297297297297,7.22,47.23,12.07,7.03,68.52,120.0,1,1,32
278,214,53.73831775700935,44.71544715447154,91.0,65.93406593406593,1996.0,186.96153846153845,91.30913482652612,9.91,69.86358429657399,5.23,51.44,9.66,6.35,69.3,230.0,1,1,29
279,103,54.36893203883495,57.3170731707317,21.0,42.85714285714285,1995.0,187.44,90.65691489361704,9.25,67.8679435483871,10.06,50.06,6.66,7.18,67.48,405.0,1,1,32
280,63,38.095238095238095,26.666666666666668,33.0,48.48484848484848,1993.0,185.6747825006256,102.10897435897436,11.37,67.9772069355634,4.96,47.34,12.37,7.01,69.1,467.0,1,1,94
281,37,45.94594594594595,45.94594594594595,0.0,0.0,1993.0,187.07692307692307,81.36470588235295,8.9,65.8816771970132,10.34,40.58,11.13,7.06,67.5,433.0,1,1,3
282,30,30.0,31.03448275862069,1.0,0.0,1999.0,188.57142857142856,89.73809523809524,11.13,69.82520699172034,11.78,47.17,12.98,9.41,71.76,704.0,2,1,14
283,325,48.61538461538461,51.13636363636363,61.0,37.704918032786885,1989.0,196.0,99.2282839384522,20.63,75.07008841923658,13.14,45.05,7.82,5.65,68.34,40.0,1,1,29
284,191,59.16230366492147,57.24137931034483,46.0,65.21739130434783,1999.0,172.0,60.52598139323803,2.56,41.80405547112427,8.2,27.84,2.39,5.45,35.68,451.0,2,0,87
285,247,53.44129554655871,49.06832298136646,86.0,61.627906976744185,1997.0,182.65217391304347,87.98646245059288,4.77,64.65616937994841,4.62,50.14,9.05,5.86,66.33,233.0,1,1,26
286,205,49.26829268292683,49.72067039106145,26.0,46.15384615384615,1992.0,193.0,90.36157654226962,16.13,71.75000059468711,3.73,49.57,20.26,6.78,74.78,104.0,1,1,3
287,272,56.61764705882353,60.18518518518518,56.0,42.85714285714285,1994.0,173.1818181818182,87.18864186660797,6.73,65.09297382616036,11.07,48.27,5.79,8.83,59.8,144.0,0,0,90
288,13,7.6923076923076925,7.6923076923076925,0.0,0.0,1993.0,179.8,79.45833333333334,2.75,59.95762711864406,9.75,43.92,11.04,6.02,71.49,946.0,1,1,69
