,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
1265,FELIX AUGER ALIASSIME,0.5934065934065934,185.0,0.6,88.0,0.5795454545454546,R,M,CAN,2000.0,193.0,106.80113446780113,15.57,0.6461258961013454,1696.0,8.6,49.4,8.48,6.32,68.93
1266,FELIX CORWIN,0.4583333333333333,16.0,0.4375,8.0,0.5,U,M,USA,1996.0,187.53125,100.9090909090909,15.9,0.594059405940594,197.0,14.69,44.17,8.15,9.02,68.0
1268,FERNANDA BRITO,0.7983870967741935,248.0,0.7983870967741935,0.0,0.0,R,F,CHI,1992.0,172.13786827469158,60.900808080808076,0.42,0.46874382912798107,1443.0,7.23,38.21,0.96,3.86,21.29
1269,FERNANDA CONTRERAS GOMEZ,0.6867469879518072,42.0,0.7619047619047619,41.0,0.6097560975609756,R,F,MEX,1997.0,172.13786827469158,61.82085020242915,3.64,0.5072614107883817,547.0,3.57,55.55,2.37,6.11,34.95
1271,FERNANDO ROMBOLI,0.3673469387755102,48.0,0.375,1.0,0.0,R,M,BRA,1989.0,180.0,83.47759856630825,8.73,0.5903340901719105,318.0,9.15,47.34,10.67,9.05,73.62
1272,FERNANDO VERDASCO,0.504,223.0,0.5246636771300448,27.0,0.3333333333333333,L,M,ESP,1983.0,188.0,111.10349462365592,11.7,0.6344053702033864,1748.0,7.23,49.38,9.29,5.91,69.77
1274,FILIP CRISTIAN JIANU,0.5344827586206896,10.0,0.6,48.0,0.5208333333333334,U,M,ROU,2001.0,186.8,95.33691756272401,6.23,0.5996571988246817,387.0,4.8,49.97,7.23,6.57,67.15
1275,FILIP HORANSKY,0.5183673469387755,173.0,0.5375722543352601,72.0,0.4722222222222222,R,M,SVK,1993.0,189.28571428571428,88.04307353529961,6.66,0.588293191292265,1756.0,7.09,46.94,6.15,6.2,66.05
1276,FILIP KRAJINOVIC,0.644927536231884,219.0,0.6712328767123288,57.0,0.543859649122807,R,M,SRB,1992.0,185.0,99.9828594359092,8.77,0.6319222453660797,1773.0,3.26,52.38,13.74,6.87,68.08
1277,FILIP PELIWO,0.4397590361445783,158.0,0.44936708860759494,8.0,0.25,R,M,CAN,1994.0,188.57142857142856,86.75909559581676,8.64,0.574015748031496,1246.0,9.43,46.44,10.58,7.72,68.76
1278,FILIP VEGER,0.4375,16.0,0.4375,0.0,0.0,R,M,CRO,1995.0,194.0,81.19841269841271,8.39,0.5978473581213307,90.0,4.98,48.9,13.14,11.95,68.6
1279,FILIPPO BALDI,0.46835443037974683,129.0,0.5038759689922481,29.0,0.3103448275862069,R,M,ITA,1996.0,185.7058823529412,97.80485842985843,5.09,0.6087218303801823,1109.0,5.84,50.29,9.65,6.77,69.67
1280,FILIPPO VOLANDRI,0.5,40.0,0.5,0.0,0.0,R,M,ITA,1981.0,183.0,92.725,0.58,0.5812612612612612,312.0,3.88,48.85,8.08,6.9,65.74
1281,FINN TEARNEY,0.3103448275862069,28.0,0.2857142857142857,1.0,1.0,R,M,NZL,1990.0,183.0,87.46666666666667,4.68,0.5414685684099313,226.0,13.08,41.68,10.79,7.68,65.4
1282,FIONA CODINO,0.27672955974842767,145.0,0.2689655172413793,14.0,0.35714285714285715,R,F,FRA,1995.0,173.36363636363637,60.313043478260866,0.0,0.18191322530057502,1264.0,6.47,10.82,0.8,1.63,10.49
1283,FIONA FERRO,0.5424354243542435,223.0,0.5426008968609866,48.0,0.5416666666666666,R,F,FRA,1997.0,170.0,81.4338106210226,2.32,0.495335756542105,2340.0,5.07,43.2,4.52,7.43,52.24
1284,FIONA GANZ,0.45689655172413796,75.0,0.4533333333333333,41.0,0.4634146341463415,U,F,SUI,2000.0,171.33333333333334,60.668763102725364,4.62,0.5661028121890003,1107.0,17.79,59.73,1.11,2.82,18.2
1288,FLAVIA GUIMARAES BUENO,0.25,40.0,0.25,0.0,0.0,U,F,BRA,1992.0,172.13786827469158,60.43333333333334,1.91,0.39347623864080444,360.0,11.45,41.46,1.0,3.06,16.43
1290,FLAVIO CIPOLLA,0.4411764705882353,34.0,0.4411764705882353,0.0,0.0,R,M,ITA,1984.0,173.0,91.17017543859649,2.18,0.5698878343399483,275.0,5.39,50.15,7.32,7.6,64.74
1291,FLAVIO COBOLLI,0.47619047619047616,1.0,0.0,41.0,0.4878048780487805,U,M,ITA,2002.0,185.7058823529412,104.45227272727273,7.61,0.5792468270526436,336.0,8.86,49.03,5.13,5.13,62.96
1293,FLORENCIA ROSSI,0.6470588235294118,17.0,0.6470588235294118,0.0,0.0,U,F,URU,1998.0,172.13786827469158,62.77272727272727,0.0,0.26610265226208984,56.0,8.3,14.57,1.35,8.28,24.74
1294,FLORIAN MAYER,0.47058823529411764,119.0,0.47058823529411764,0.0,0.0,R,M,GER,1983.0,190.0,88.79265873015873,9.77,0.6252125609341345,824.0,4.01,51.09,14.42,6.95,71.45
1295,FRANCES ALTICK,0.4,15.0,0.4,0.0,0.0,U,F,USA,1994.0,173.1818181818182,61.111111111111114,0.0,0.2186985938000958,117.0,0.0,2.49,2.98,6.3,32.6
1296,FRANCES TIAFOE,0.559375,237.0,0.5569620253164557,83.0,0.5662650602409639,R,M,USA,1998.0,188.0,107.98932208090653,12.5,0.6379146086924531,2088.0,5.04,51.91,16.1,6.59,71.44
1300,FRANCESCA DI LORENZO,0.5299539170506913,172.0,0.5872093023255814,45.0,0.3111111111111111,L,F,USA,1997.0,173.1818181818182,73.0507672634271,2.21,0.5018311716500937,1652.0,6.71,39.6,3.69,7.24,52.88
1302,FRANCESCA JONES,0.6180904522613065,127.0,0.6141732283464567,72.0,0.625,R,F,GBR,2000.0,177.71428571428572,64.22443303380402,1.01,0.5812440414874118,1631.0,11.85,46.42,2.47,4.89,33.6
1304,FRANCESCA SCHIAVONE,0.4883720930232558,86.0,0.4883720930232558,0.0,0.0,R,F,ITA,1980.0,166.0,92.53354978354979,5.27,0.5396457540142361,685.0,12.41,44.65,4.47,8.11,60.26
1307,FRANCESCO FERRARI,0.23809523809523808,21.0,0.23809523809523808,0.0,0.0,U,M,ITA,1997.0,185.7058823529412,85.81875,3.32,0.5691922354414527,148.0,4.84,47.33,10.32,6.81,67.7
1308,FRANCESCO FORTI,0.5423728813559322,26.0,0.5384615384615384,33.0,0.5454545454545454,R,M,ITA,1999.0,185.7058823529412,100.375,10.79,0.6154033041788144,383.0,8.31,50.45,6.6,7.11,69.13
1309,FRANCESCO PASSARO,0.3076923076923077,1.0,0.0,12.0,0.3333333333333333,R,M,ITA,2001.0,185.7058823529412,92.61111111111111,3.88,0.5945945945945946,101.0,6.93,48.73,4.33,4.18,69.04
1310,FRANCESCO VILARDO,0.5142857142857142,35.0,0.5142857142857142,0.0,0.0,R,M,ITA,1990.0,185.7058823529412,91.83660130718954,6.58,0.6188235294117647,242.0,5.15,51.38,10.74,7.09,67.09
1311,FRANCISCA JORGE,0.5513513513513514,119.0,0.5546218487394958,66.0,0.5454545454545454,U,F,POR,2000.0,165.0,61.14121190644933,3.91,0.4810215597575574,1387.0,2.07,35.95,1.62,2.8,23.3
1312,FRANCISCO CABRAL,0.15384615384615385,6.0,0.0,7.0,0.2857142857142857,U,M,POR,1997.0,179.8,93.29545454545455,8.82,0.5535939470365699,95.0,5.16,47.26,4.77,7.05,71.16
1313,FRANCISCO CERUNDOLO,0.631578947368421,38.0,0.5263157894736842,76.0,0.6842105263157895,R,M,ARG,1998.0,184.5,100.56448412698413,4.11,0.5993198874296435,841.0,5.28,49.5,4.25,5.16,63.03
1314,FRANCO AGAMENONE,0.46296296296296297,40.0,0.4,14.0,0.6428571428571429,U,M,ARG,1993.0,184.5,93.89379310344827,2.96,0.5725479600108079,410.0,7.92,43.96,2.83,6.61,65.48
1315,FRANCOISE ABANDA,0.5737704918032787,156.0,0.5576923076923077,27.0,0.6666666666666666,R,F,CAN,1997.0,172.75,69.96630036630037,5.42,0.5504600554987585,1488.0,6.41,45.1,3.99,7.03,51.26
1316,FRANK DANCEVIC,0.5368421052631579,94.0,0.5425531914893617,1.0,0.0,R,M,CAN,1984.0,185.0,85.61140819964349,14.69,0.6420812878078022,518.0,5.81,51.33,14.28,6.41,72.33
1317,FRANK MOSER,0.45454545454545453,11.0,0.45454545454545453,0.0,0.0,R,M,GER,1977.0,193.0,84.08333333333334,13.51,0.6187419768934531,77.0,4.95,47.16,15.74,10.15,73.1
1318,FRANKO SKUGOR,0.5223880597014925,134.0,0.5223880597014925,0.0,0.0,R,M,CRO,1987.0,193.0,97.43325892857143,13.25,0.6343800978792822,762.0,4.19,48.78,9.7,6.53,69.65
1321,FRED SIMONSSON,0.4782608695652174,23.0,0.4782608695652174,0.0,0.0,R,M,SWE,1995.0,185.33333333333331,94.29924242424244,14.26,0.6168375607123583,158.0,12.49,48.59,7.72,6.12,69.59
1322,FREDERICO FERREIRA SILVA,0.5319148936170213,119.0,0.5378151260504201,69.0,0.5217391304347826,L,M,POR,1995.0,179.8,104.36204545454545,7.41,0.6058100395141226,1341.0,4.5,51.28,10.3,6.99,67.27
1323,FREDERICO GIL,0.2857142857142857,14.0,0.2857142857142857,0.0,0.0,R,M,POR,1985.0,178.0,81.55,6.88,0.5563549160671463,104.0,5.62,46.05,9.52,8.9,71.01
1324,FREDERIK NIELSEN,0.6141732283464567,124.0,0.6209677419354839,3.0,0.3333333333333333,R,M,DEN,1983.0,190.0,92.75274725274726,9.77,0.617478829962172,872.0,7.34,50.88,8.44,8.27,67.49
1325,FREYA CHRISTIE,0.41397849462365593,151.0,0.4370860927152318,35.0,0.3142857142857143,U,F,GBR,1997.0,177.71428571428572,60.87614678899082,4.09,0.25320217480725626,1086.0,6.51,22.03,2.17,4.45,32.3
1327,GABOR BORSOS,0.34782608695652173,23.0,0.34782608695652173,0.0,0.0,U,M,HUN,1991.0,184.0,83.64166666666667,9.22,0.5842767295597484,166.0,7.29,47.93,7.27,7.06,70.64
1328,GABRIEL ALEJANDRO HIDALGO,0.45454545454545453,11.0,0.45454545454545453,0.0,0.0,R,M,ARG,1990.0,184.5,94.06666666666666,2.39,0.5875634517766497,89.0,7.59,51.07,4.35,7.49,65.94
1331,GABRIELA CE,0.5147058823529411,209.0,0.569377990430622,63.0,0.3333333333333333,L,F,BRA,1993.0,172.13786827469158,64.56699134199134,0.11,0.5000757294448614,2697.0,11.4,41.91,2.64,5.84,42.96
1332,GABRIELA DABROWSKI,0.37777777777777777,75.0,0.4266666666666667,15.0,0.13333333333333333,R,F,CAN,1992.0,172.75,75.74159663865547,7.75,0.5373276271992392,765.0,6.31,42.57,4.56,7.42,59.12
1336,GABRIELA NICOLE TATARUS,0.4396551724137931,112.0,0.4375,4.0,0.5,U,F,ROU,1999.0,173.71428571428572,60.43846153846154,1.2,0.28898998659483033,845.0,3.6,18.65,0.86,2.6,13.32
1338,GABRIELA TALABA,0.5714285714285714,127.0,0.5905511811023622,62.0,0.532258064516129,L,F,ROU,1995.0,173.71428571428572,64.31172839506173,3.7,0.6757757127106631,1754.0,10.71,65.57,2.58,6.16,43.87
1341,GABRIELLA DA SILVA FICK,0.43157894736842106,84.0,0.4523809523809524,11.0,0.2727272727272727,R,F,AUS,2000.0,170.85714285714286,60.62037037037037,4.49,0.6131524108096551,889.0,12.6,67.84,2.58,4.83,34.59
1343,GABRIELLA PRICE,0.4791666666666667,15.0,0.4666666666666667,33.0,0.48484848484848486,R,F,USA,2003.0,173.1818181818182,60.848695652173916,0.0,0.5376865671641791,267.0,6.62,44.14,3.04,3.77,25.18
1344,GABRIELLA TAYLOR,0.5934065934065934,171.0,0.5964912280701754,11.0,0.5454545454545454,R,F,GBR,1998.0,177.71428571428572,61.43943943943944,3.42,0.5683533308770908,1462.0,14.94,53.68,3.18,5.65,38.42
1345,GAEL MONFILS,0.6334661354581673,209.0,0.6507177033492823,42.0,0.5476190476190477,R,M,FRA,1986.0,193.0,107.47586819797648,14.89,0.6419352297986687,1543.0,7.58,49.78,7.53,5.79,68.08
1347,GAGE BRYMER,0.2222222222222222,8.0,0.125,10.0,0.3,U,M,USA,1995.0,187.53125,87.98214285714286,3.23,0.5719392314566577,123.0,5.12,51.19,12.38,5.58,69.66
1350,GAIL BRODSKY,0.55,40.0,0.55,0.0,0.0,R,F,USA,1991.0,173.1818181818182,62.035353535353536,5.41,0.4858577348734179,465.0,8.16,45.9,2.29,4.99,39.29
1353,GALINA VOSKOBOEVA,0.4318181818181818,44.0,0.4318181818181818,0.0,0.0,R,F,KAZ,1985.0,183.0,73.2421052631579,6.02,0.4467524868344061,406.0,4.63,40.83,3.14,8.16,52.12
1354,GANNA POZNIKHIRENKO,0.5913461538461539,160.0,0.59375,48.0,0.5833333333333334,R,F,UKR,1994.0,173.75,60.25604973696795,0.01,0.3785180705940763,1805.0,7.49,45.84,2.08,5.81,35.31
1356,GARBINE MUGURUZA,0.6621621621621622,220.0,0.6409090909090909,76.0,0.7236842105263158,R,F,ESP,1993.0,182.0,95.8780612244898,7.62,0.5961509682667431,2023.0,6.42,47.31,6.79,8.22,61.63
1357,GASTAO ELIAS,0.5381818181818182,233.0,0.5236051502145923,42.0,0.6190476190476191,R,M,POR,1990.0,178.0,104.98220366035326,8.91,0.6095683670389375,1843.0,6.64,49.83,5.16,6.53,65.81
1358,GAVIN VAN PEPERZEEL,0.5151515151515151,33.0,0.5151515151515151,0.0,0.0,R,M,AUS,1992.0,187.07692307692307,84.58639705882354,11.61,0.598256735340729,239.0,6.95,47.07,11.87,6.85,68.75
1361,GENARO ALBERTO OLIVIERI,0.5714285714285714,25.0,0.48,24.0,0.6666666666666666,U,M,ARG,1998.0,184.5,103.25595238095238,5.77,0.5944428852090935,366.0,5.63,50.31,4.82,5.9,64.07
1363,GEOFFREY BLANCANEAUX,0.3958333333333333,92.0,0.3695652173913043,52.0,0.4423076923076923,R,M,FRA,1998.0,186.96153846153845,95.71899576527525,5.96,0.5891865034579284,1041.0,7.99,47.73,7.13,7.02,67.43
1364,GEORGE VON MASSOW,0.53125,32.0,0.53125,0.0,0.0,R,M,GER,1990.0,187.44,85.06862745098039,15.25,0.6162427487728692,199.0,6.26,47.05,11.68,7.44,69.65
1365,GEORGIA ANDREEA CRACIUN,0.6865671641791045,172.0,0.7209302325581395,29.0,0.4827586206896552,U,F,ROU,1999.0,173.71428571428572,60.26293995859213,5.29,0.4966143207030687,1446.0,15.05,31.71,1.28,3.76,23.54
1366,GEORGIA BRESCIA,0.5426829268292683,164.0,0.5426829268292683,0.0,0.0,R,F,ITA,1996.0,166.83333333333334,60.39333333333333,0.0,0.21466143022299486,750.0,1.95,19.24,2.53,5.57,37.46
1369,GEORGINA GARCIA PEREZ,0.6194029850746269,225.0,0.6133333333333333,43.0,0.6511627906976745,U,F,ESP,1992.0,172.25,71.3111268603827,16.63,0.6385934768025882,2019.0,6.59,59.02,2.71,7.39,52.3
1370,GERALD MELZER,0.5978835978835979,184.0,0.6032608695652174,5.0,0.4,L,M,AUT,1990.0,185.2,94.95522822543083,8.28,0.6341371967197522,1121.0,5.7,53.36,11.39,6.88,68.79
1371,GERARD GRANOLLERS,0.4105263157894737,94.0,0.4148936170212766,1.0,0.0,R,M,ESP,1989.0,182.65217391304347,94.79441391941393,4.53,0.5932408100696609,702.0,6.6,49.86,10.26,6.16,69.34
1372,GERARDO LOPEZ VILLASENOR,0.3793103448275862,22.0,0.36363636363636365,7.0,0.42857142857142855,U,M,MEX,1995.0,183.33333333333331,99.31565656565657,7.87,0.6140191169776968,208.0,6.54,49.94,15.53,11.17,73.62
1374,GERMAIN GIGOUNON,0.5106382978723404,47.0,0.5106382978723404,0.0,0.0,R,M,BEL,1989.0,173.66666666666666,94.8125,4.8,0.5846247341233668,363.0,3.88,48.01,6.19,7.34,64.69
1377,GIAN MARCO MORONI,0.5026455026455027,134.0,0.5149253731343284,55.0,0.4727272727272727,R,M,ITA,1998.0,185.7058823529412,107.23784994400896,4.94,0.5935183898087004,1388.0,8.43,47.72,4.56,6.34,64.9
1378,GIANLUCA DI NICOLA,0.4807692307692308,52.0,0.4807692307692308,0.0,0.0,U,M,ITA,1996.0,185.7058823529412,89.16592592592593,3.2,0.5865410497981157,402.0,8.31,48.33,13.2,9.23,66.27
1379,GIANLUCA MAGER,0.5616883116883117,235.0,0.5787234042553191,73.0,0.5068493150684932,R,M,ITA,1994.0,185.0,94.36345536287732,13.7,0.6296989052247468,1946.0,6.83,50.13,9.3,6.33,68.58
1380,GIANLUCA NASO,0.3888888888888889,18.0,0.3888888888888889,0.0,0.0,R,M,ITA,1987.0,185.7058823529412,93.22727272727272,8.64,0.5549618320610687,147.0,6.17,46.13,7.31,6.38,67.55
1381,GIANLUIGI QUINZI,0.53125,160.0,0.53125,0.0,0.0,L,M,ITA,1996.0,185.7058823529412,98.86980392156863,7.79,0.6158875156725775,1052.0,5.05,51.37,10.69,6.19,66.36
1383,GIANNI MINA,0.5454545454545454,33.0,0.5454545454545454,0.0,0.0,R,M,FRA,1992.0,185.0,93.03888888888889,10.03,0.6285971223021583,195.0,4.11,52.37,9.4,7.18,68.3
1384,GIBRIL DIARRA,0.36666666666666664,30.0,0.36666666666666664,0.0,0.0,U,M,AUT,1990.0,185.2,81.45215311004785,13.4,0.6240290005178664,166.0,7.92,48.12,9.91,8.29,70.0
1385,GIJS BROUWER,0.4375,30.0,0.4666666666666667,2.0,0.0,L,M,NED,1996.0,190.25,88.56746031746032,8.53,0.6033970276008492,219.0,6.94,50.59,11.48,5.98,68.8
1386,GILLES MULLER,0.55,140.0,0.55,0.0,0.0,L,M,LUX,1983.0,193.0,109.07142857142857,29.83,0.6865513574399557,716.0,8.01,50.64,16.53,6.24,75.6
1387,GILLES SIMON,0.48518518518518516,218.0,0.5137614678899083,52.0,0.36538461538461536,R,M,FRA,1984.0,183.0,115.52122576747762,7.5,0.6074533101480165,2060.0,5.55,49.98,11.11,5.58,68.33
1396,GIOVANNI FONIO,0.41379310344827586,19.0,0.3157894736842105,10.0,0.6,U,M,ITA,1998.0,185.7058823529412,88.09803921568627,8.03,0.6188042922841084,188.0,8.44,49.8,11.65,5.83,72.96
1397,GIOVANNI LAPENTTI,0.26666666666666666,30.0,0.26666666666666666,0.0,0.0,R,M,ECU,1983.0,193.0,90.4715909090909,6.41,0.5877721167207041,233.0,6.2,46.76,11.17,7.45,73.52
1401,GIULIA GATTO MONTICONE,0.6013745704467354,235.0,0.6340425531914894,56.0,0.4642857142857143,R,F,ITA,1987.0,166.83333333333334,69.27783251231527,0.22,0.49579951165119773,2766.0,7.46,39.09,2.99,6.57,44.97
1403,GIULIA PAIRONE,0.46153846153846156,13.0,0.46153846153846156,0.0,0.0,R,F,ITA,1996.0,166.83333333333334,66.14285714285714,2.05,0.3744333635539438,63.0,13.32,43.33,2.86,3.31,23.46
1407,GIULIANA OLMOS,0.5352112676056338,131.0,0.549618320610687,11.0,0.36363636363636365,R,F,MEX,1993.0,172.13786827469158,70.74641148325358,1.38,0.5273379376315392,1353.0,3.44,35.31,4.37,7.76,52.87
1408,GIULIO ZEPPIERI,0.5340909090909091,28.0,0.5,60.0,0.55,L,M,ITA,2002.0,185.7058823529412,96.9862480539699,8.03,0.6265914585012087,566.0,4.37,52.2,6.47,6.17,68.1
1410,GLEB SAKHAROV,0.49019607843137253,153.0,0.49019607843137253,0.0,0.0,R,M,FRA,1988.0,186.96153846153845,95.27589743589743,10.18,0.6119402985074627,1006.0,5.36,48.38,10.72,6.22,68.95
1413,GO SOEDA,0.5536332179930796,258.0,0.5852713178294574,31.0,0.2903225806451613,R,M,JPN,1984.0,178.0,92.99144864341085,7.99,0.6252832791408021,1793.0,4.99,51.77,12.2,6.37,68.88
1414,GONCALO OLIVEIRA,0.3684210526315789,175.0,0.37714285714285717,53.0,0.33962264150943394,L,M,POR,1995.0,179.8,96.27876984126983,6.28,0.5949085830370746,1670.0,6.65,50.46,10.67,6.6,70.79
1415,GONZALES AUSTIN,0.7058823529411765,17.0,0.7058823529411765,0.0,0.0,L,M,HAI,1992.0,185.6747825006256,87.375,7.55,0.6278175170207605,104.0,4.62,52.19,6.96,8.99,67.1
1416,GONZALO ESCOBAR,0.5212121212121212,157.0,0.5414012738853503,8.0,0.125,L,M,ECU,1989.0,193.0,95.23719458345599,5.4,0.6178275791976395,1087.0,5.77,52.61,11.77,9.16,68.17
1417,GONZALO LAMA,0.5188679245283019,94.0,0.5319148936170213,12.0,0.4166666666666667,R,M,CHI,1993.0,185.0,95.13244206773618,5.04,0.6125959248478433,694.0,5.27,51.97,8.28,6.04,68.09
1418,GONZALO VILLANUEVA,0.49206349206349204,47.0,0.48936170212765956,16.0,0.5,R,M,ARG,1995.0,184.5,101.62046370967741,5.01,0.5761529808773903,477.0,5.71,48.68,7.32,7.47,66.17
1419,GOVIND NANDA,0.3333333333333333,5.0,0.2,7.0,0.42857142857142855,R,M,USA,2001.0,187.53125,96.875,5.58,0.5620347394540943,100.0,4.34,46.89,10.74,6.95,69.05
1420,GOZAL AINITDINOVA,0.5583333333333333,175.0,0.56,65.0,0.5538461538461539,U,F,KAZ,1998.0,174.71428571428572,60.07075471698113,0.01,0.20831542099121783,1060.0,2.0,20.5,1.37,4.18,23.65
1422,GRACE MIN,0.5643153526970954,184.0,0.5652173913043478,57.0,0.5614035087719298,R,F,USA,1994.0,173.1818181818182,68.01039915966388,1.43,0.506080553386143,1675.0,3.01,39.92,4.38,7.11,53.43
1425,GREETJE MINNEN,0.6363636363636364,191.0,0.6701570680628273,73.0,0.547945205479452,R,F,BEL,1997.0,174.8,73.37946428571428,6.81,0.5323984017516306,1856.0,6.32,48.98,3.67,6.85,45.44
1426,GREG JONES,0.5,48.0,0.5,0.0,0.0,R,M,AUS,1989.0,190.0,99.125,14.0,0.6227943303442292,350.0,8.91,49.59,10.2,8.71,71.03
1427,GREGA ZEMLJA,0.5119047619047619,84.0,0.5119047619047619,0.0,0.0,R,M,SLO,1986.0,183.0,86.15570051049347,18.98,0.6274269417811429,511.0,7.13,49.1,11.75,6.91,71.79
1428,GREGOIRE BARRERE,0.5525291828793775,191.0,0.5549738219895288,66.0,0.5454545454545454,R,M,FRA,1994.0,183.0,92.51821800367422,11.71,0.6301413007822062,1733.0,5.77,50.19,12.83,6.82,70.45
1429,GREGOIRE JACQ,0.47368421052631576,57.0,0.47368421052631576,0.0,0.0,U,M,FRA,1993.0,186.96153846153845,86.26851851851852,5.41,0.5898593044863286,380.0,8.02,48.68,6.43,5.4,66.09
1430,GRETA ARN,0.5394736842105263,69.0,0.5507246376811594,7.0,0.42857142857142855,R,F,HUN,1979.0,175.5,67.23344947735191,10.84,0.5971920937276793,607.0,12.57,50.08,4.62,8.04,53.8
1432,GRIGOR DIMITROV,0.6107142857142858,223.0,0.6188340807174888,57.0,0.5789473684210527,R,M,BUL,1991.0,188.0,118.16983207253608,12.81,0.6536870049221798,1801.0,7.6,50.56,11.5,5.54,69.85
1433,GRIGORIY LOMAKIN,0.14285714285714285,20.0,0.15,8.0,0.125,U,M,KAZ,1998.0,188.4,81.625,7.9,0.5710194730813287,195.0,6.39,45.07,7.56,9.09,78.04
1434,GRZEGORZ PANFIL,0.2777777777777778,18.0,0.2777777777777778,0.0,0.0,L,M,POL,1988.0,183.0,69.78461538461539,12.91,0.5848724714160071,109.0,9.02,45.75,11.16,8.55,72.46
1435,GUADALUPE PEREZ ROJAS,0.5060240963855421,83.0,0.5060240963855421,0.0,0.0,R,F,ARG,1994.0,170.0,60.170731707317074,0.02,0.16766278703994966,409.0,5.87,18.8,0.94,2.52,19.15
1436,GUIDO ANDREOZZI,0.568904593639576,255.0,0.5843137254901961,28.0,0.42857142857142855,R,M,ARG,1991.0,184.5,105.27036452499746,5.97,0.6089317926832861,2006.0,7.21,49.85,9.23,6.26,65.69
1437,GUIDO PELLA,0.5245283018867924,228.0,0.5570175438596491,37.0,0.32432432432432434,L,M,ARG,1990.0,185.0,115.19986867648738,9.26,0.6273554554646567,1967.0,4.2,51.64,11.56,6.3,70.56
1438,GUILHERME CLEZAR,0.49603174603174605,217.0,0.4838709677419355,35.0,0.5714285714285714,R,M,BRA,1993.0,184.53846153846155,102.15354330708661,7.54,0.6262914334911752,1654.0,5.19,51.67,13.35,6.91,69.98
1440,GUILLERMO DURAN,0.46153846153846156,26.0,0.46153846153846156,0.0,0.0,R,M,ARG,1988.0,184.5,85.26785714285714,11.43,0.5876347135564379,181.0,9.8,45.47,6.34,6.53,66.95
1441,GUILLERMO GARCIA LOPEZ,0.49224806201550386,242.0,0.512396694214876,16.0,0.1875,R,M,ESP,1983.0,188.0,105.74520646751216,7.82,0.6180073499387505,1772.0,8.4,50.35,11.05,6.25,70.26
1442,GUILLERMO OLASO,0.6333333333333333,30.0,0.6333333333333333,0.0,0.0,U,M,ESP,1988.0,182.65217391304347,95.48325358851675,8.12,0.6120563928050559,182.0,5.47,53.06,16.0,6.42,68.64
1443,GUILLERMO RIVERA ARANGUIZ,0.4166666666666667,12.0,0.4166666666666667,0.0,0.0,R,M,CHI,1989.0,185.0,74.65714285714286,6.27,0.6017289854960648,69.0,5.06,48.64,9.69,8.75,63.36
1446,HAILEY BAPTISTE,0.6090909090909091,61.0,0.6885245901639344,49.0,0.5102040816326531,R,F,USA,2001.0,173.1818181818182,69.45990975355778,9.21,0.6068840579710145,729.0,9.93,57.48,3.62,8.16,55.95
1450,HALEY GIAVARA,0.3968253968253968,59.0,0.4067796610169492,4.0,0.25,R,F,USA,2000.0,173.1818181818182,60.85526315789474,0.0,0.2722794446932378,304.0,7.86,24.4,1.93,3.25,20.06
1453,HANNA CHANG,0.5900900900900901,167.0,0.592814371257485,55.0,0.5818181818181818,U,F,USA,1998.0,173.1818181818182,62.23278248469089,2.76,0.5407159585145533,1825.0,10.12,52.48,2.67,6.01,40.77
1457,HANNAH VILLER MOLLER,0.625,14.0,0.6428571428571429,2.0,0.5,U,F,DEN,2001.0,179.5,62.666666666666664,0.97,0.23799582463465555,30.0,0.97,23.01,1.62,0.0,5.18
1458,HANS HACH VERDUGO,0.24390243902439024,41.0,0.24390243902439024,0.0,0.0,U,M,MEX,1989.0,183.33333333333331,97.67580645161291,10.49,0.6021400778210116,310.0,8.5,46.56,10.36,6.4,73.0
1459,HANS PODLIPNIK CASTILLO,0.40384615384615385,52.0,0.40384615384615385,0.0,0.0,R,M,CHI,1988.0,185.0,95.74807987711213,6.61,0.6174817313097246,339.0,5.84,50.57,8.63,6.66,70.46
1460,HANYU GUO,0.5436241610738255,149.0,0.5436241610738255,0.0,0.0,R,F,CHN,1998.0,174.8,65.95116194625999,2.24,0.5384842235480091,1491.0,8.2,55.16,3.57,7.6,42.89
1461,HAO CHEN TANG,0.5319148936170213,47.0,0.5319148936170213,0.0,0.0,R,F,CHN,1994.0,174.8,59.72727272727273,0.05,0.12155591572123177,175.0,4.44,12.07,2.89,7.68,34.12
1462,HAO WU,0.4,15.0,0.4,0.0,0.0,U,M,CHN,1997.0,183.66666666666663,83.66666666666667,10.07,0.5718717683557394,105.0,7.72,50.13,12.39,7.3,68.08
1463,HARMONY TAN,0.5418181818181819,208.0,0.5288461538461539,67.0,0.582089552238806,R,F,FRA,1997.0,173.36363636363637,66.18522957281347,3.42,0.5266483436325137,2269.0,4.79,52.5,2.49,6.26,42.48
1464,HAROLD MAYOT,0.5555555555555556,1.0,0.0,17.0,0.5882352941176471,R,M,FRA,2002.0,186.96153846153845,101.6375,9.83,0.6400560224089635,115.0,7.19,51.85,15.78,5.18,73.49
